Current name,Current field,units,,To keep?,New name,New field,New units,Resolution,Long. Lat,Eastings Northings,Location,Project,Parameter,SuDS/GI type,All,,Weather,Rainfall,Outflow (drain gauge),Soil moisture/VWC,Soil temperature,Soil electrical conductivity,Soil tension/pressure,Water depth,Runoff simulator,Rel Humidity,Air temperature,Barometric pressure,Evapotranspiration,Wind,Wind direction,Wind speed,Power,Solar radiation,PLEXUS,Swale,UGDaMS,CACTUS,ACHILLES,Biochar,City wide,Green roof,NGIF other,Lysimeter,Ensemble,Swale,Green roof,Cell A,Cell B
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_40cm,Perm,,Y,Lysimeter 8,B_SoilVUE_perm_40cm,ε,15 min,"54.973753, -1.625892",,Lysimeter 8,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_50cm,Perm,,Y,Lysimeter 8,B_SoilVUE_perm_50cm,ε,15 min,"54.973753, -1.625893",,Lysimeter 8,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_5cm,Perm,,Y,Lysimeter 8,B_SoilVUE_perm_5cm,ε,15 min,"54.973753, -1.625894",,Lysimeter 8,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_60cm,Perm,,Y,Lysimeter 8,B_SoilVUE_perm_60cm,ε,15 min,"54.973753, -1.625895",,Lysimeter 8,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_75cm,%,,Y,Lysimeter 8,B_SoilVUE_perm_75cm,ε,15 min,"54.973753, -1.625896",,Lysimeter 8,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_100cm,%,,Y,Lysimeter 8,B_SoilVUE_temp_100cm,°C,15 min,"54.973753, -1.625897",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_10cm,deg C,,Y,Lysimeter 8,B_SoilVUE_temp_10cm,°C,15 min,"54.973753, -1.625898",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_20cm,deg C,,Y,Lysimeter 8,B_SoilVUE_temp_20cm,°C,15 min,"54.973753, -1.625899",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_30cm,deg C,,Y,Lysimeter 8,B_SoilVUE_temp_30cm,°C,15 min,"54.973753, -1.625900",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_40cm,deg C,,Y,Lysimeter 8,B_SoilVUE_temp_40cm,°C,15 min,"54.973753, -1.625901",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_50cm,deg C,,Y,Lysimeter 8,B_SoilVUE_temp_50cm,°C,15 min,"54.973753, -1.625902",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_5cm,deg C,,Y,Lysimeter 8,B_SoilVUE_temp_5cm,°C,15 min,"54.973753, -1.625903",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_60cm,deg C,,Y,Lysimeter 8,B_SoilVUE_temp_60cm,°C,15 min,"54.973753, -1.625904",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_75cm,%,,Y,Lysimeter 8,B_SoilVUE_temp_75cm,°C,15 min,"54.973753, -1.625905",,Lysimeter 8,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),Flow Meter (1)#@15m,deg C,,Y,Lysimeter 8,Runoff Simulator - Flow Meter A,ml,-,"54.973753, -1.625906",,Lysimeter 8,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),Flow Meter (2)#@15m,deg C,,Y,Lysimeter 8,Runoff Simulator - Flow Meter B,ml,-,"54.973753, -1.625907",,Lysimeter 8,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),Power,ml,,Y,Lysimeter 8,Power,V,15 min,"54.973753, -1.625908",,Lysimeter 8,UGDaMS,Power,Lysimeter,All,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge#@15m,ml,,Y,Lysimeter 8,Rain - 15 minutes,mm,15 min,"54.973753, -1.625909",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge#@5m,mm,,Y,Lysimeter 8,Rain - 5 minutes,mm,5 min,"54.973753, -1.625910",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Avg4,,,Y,Lysimeter 8,Rain - Hourly Average,mm,1 hour,"54.973753, -1.625911",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Avg5,,,Y,Lysimeter 8,Rain - Daily Average,mm,1 day,"54.973753, -1.625912",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Avg6,,,N,Lysimeter 8,,,,"54.973753, -1.625913",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Max4,mm,,Y,Lysimeter 8,Rain - Hourly Max,mm,1 hour,"54.973753, -1.625914",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Max5,mm,,Y,Lysimeter 8,Rain - Daily Max,mm,1 day,"54.973753, -1.625915",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Max6,mm,,Y,Lysimeter 8,Rain - Monthly Max,mm,1 month,"54.973753, -1.625916",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Std4,mm,,N,Lysimeter 8,,,,"54.973753, -1.625917",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Std5,mm,,N,Lysimeter 8,,,,"54.973753, -1.625918",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Std6,mm,,N,Lysimeter 8,,,,"54.973753, -1.625919",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-TMax4,mm,,N,Lysimeter 8,,,,"54.973753, -1.625920",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-TMax5,mm,,N,Lysimeter 8,,,,"54.973753, -1.625921",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-TMax6,mm,,N,Lysimeter 8,,,,"54.973753, -1.625922",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Tot1,mm,,Y,Lysimeter 8,Rain - Hourly Total,mm,1 hour,"54.973753, -1.625923",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Tot2,mm,,Y,Lysimeter 8,Rain - Daily Total,mm,1 day,"54.973753, -1.625924",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGauge-Tot3,mm,,Y,Lysimeter 8,Rain - Monthly Total,mm,1 month,"54.973753, -1.625925",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGaugeHourlyRainThreshold_10mm/hr#Task#Record,mm/hr,,N,Lysimeter 8,,,,"54.973753, -1.625926",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGaugeHourlyRainThreshold_5mm/hr#Task#Record,mm,,N,Lysimeter 8,,,,"54.973753, -1.625927",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RainGaugeWetDays#Task#Record,ml,,Y,Lysimeter 8,Rain - Wet Days (> 1 mm daily rainfall),mm,1 day,"54.973753, -1.625928",,Lysimeter 8,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),Relay (1),V,,Y,Lysimeter 8,Relay Circuit - A,On/Off,-,"54.973753, -1.625929",,Lysimeter 8,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),Relay (2),mm,,Y,Lysimeter 8,Relay Circuit - B,On/Off,-,"54.973753, -1.625930",,Lysimeter 8,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-09-100 (Lysimeter GP2 (UGDaMS)),RunoffToApply1,ml,,Y,Lysimeter 8,Runoff To Apply,ml,-,"54.973753, -1.625931",,Lysimeter 8,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),T8 Tensiometer,mm,,Y,Lysimeter 8,T8 Tensiometer,kPa,15 min,"54.973753, -1.625932",,Lysimeter 8,UGDaMS,Soil tension/pressure,Lysimeter,All,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),eTape,mm,,Y,Lysimeter 8,eTape,mm,15 min,"54.973753, -1.625933",,Lysimeter 8,UGDaMS,Water depth,Lysimeter,All,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),Flow Meter (1)Lysimeter Relay (1)-Record#Record,L,,Y,Lysimeter 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GP2-09-100 (Lysimeter GP2 (UGDaMS)),Flow Meter (2)Lysimeter Relay (2)-Record#Record,L,,Y,Lysimeter 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GP1-27-20 (GP1),Outflow A (ml),ml,,Y,Lysimeter 8,Outflow A (ml),ml,5 min,"54.973753, -1.625934",,Lysimeter 8,UGDaMS,Outflow (drain gauge),Lysimeter,All,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP1-27-20 (GP1),Outflow B (ml),ml,,Y,Lysimeter 8,Outflow B (ml),ml,5 min,"54.973753, -1.625935",,Lysimeter 8,UGDaMS,Outflow (drain gauge),Lysimeter,All,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP1-27-20 (GP1),Power,V,,Y,Lysimeter 8,Power,V,15 min,"54.973753, -1.625936",,Lysimeter 8,UGDaMS,Power,Lysimeter,All,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,Y,,,,,
GP2-10-55 (Ensemble D),D1_ECb_200,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625939",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_ECb_400,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625940",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_ECb_600,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625941",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_ECb_800,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625942",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_Psi_200,kPa,,Y,Ensemble D,,,,"54.974127, -1.625943",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_Psi_400,kPa,,Y,Ensemble D,,,,"54.974127, -1.625944",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_Psi_600,kPa,,Y,Ensemble D,,,,"54.974127, -1.625945",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_Psi_800,kPa,,Y,Ensemble D,,,,"54.974127, -1.625946",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_SoilTemp(2)_200,deg C,,Y,Ensemble D,,,,"54.974127, -1.625947",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_SoilTemp(2)_400,deg C,,Y,Ensemble D,,,,"54.974127, -1.625948",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_SoilTemp(2)_600,deg C,,Y,Ensemble D,,,,"54.974127, -1.625949",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_SoilTemp(2)_800,deg C,,Y,Ensemble D,,,,"54.974127, -1.625950",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_SoilTemp_200,deg C,,Y,Ensemble D,,,,"54.974127, -1.625951",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_SoilTemp_400,deg C,,Y,Ensemble D,,,,"54.974127, -1.625952",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_SoilTemp_600,deg C,,Y,Ensemble D,,,,"54.974127, -1.625953",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_SoilTemp_800,deg C,,Y,Ensemble D,,,,"54.974127, -1.625954",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_Theta_200,%,,Y,Ensemble D,,,,"54.974127, -1.625955",,Ensemble D, ,Soil moisture (VWC),Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_Theta_400,%,,Y,Ensemble D,,,,"54.974127, -1.625956",,Ensemble D, ,Soil moisture (VWC),Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_Theta_600,%,,Y,Ensemble D,,,,"54.974127, -1.625957",,Ensemble D, ,Soil moisture (VWC),Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D1_Theta_800,%,,Y,Ensemble D,,,,"54.974127, -1.625958",,Ensemble D, ,Soil moisture (VWC),Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_ECb_200,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625959",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_ECb_400,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625960",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_ECb_600,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625961",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_ECb_800,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625962",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_Psi_200,kPa,,Y,Ensemble D,,,,"54.974127, -1.625963",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_Psi_400,kPa,,Y,Ensemble D,,,,"54.974127, -1.625964",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_Psi_600,kPa,,Y,Ensemble D,,,,"54.974127, -1.625965",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_Psi_800,kPa,,Y,Ensemble D,,,,"54.974127, -1.625966",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_SoilTemp(2)_200,deg C,,Y,Ensemble D,,,,"54.974127, -1.625967",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_SoilTemp(2)_400,deg C,,Y,Ensemble D,,,,"54.974127, -1.625968",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_SoilTemp(2)_600,deg C,,Y,Ensemble D,,,,"54.974127, -1.625969",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_SoilTemp(2)_800,deg C,,Y,Ensemble D,,,,"54.974127, -1.625970",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_SoilTemp_200,deg C,,Y,Ensemble D,,,,"54.974127, -1.625971",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_SoilTemp_400,deg C,,Y,Ensemble D,,,,"54.974127, -1.625972",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_SoilTemp_600,deg C,,Y,Ensemble D,,,,"54.974127, -1.625973",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_SoilTemp_800,deg C,,Y,Ensemble D,,,,"54.974127, -1.625974",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_Theta_200,%,,Y,Ensemble D,,,,"54.974127, -1.625975",,Ensemble D, ,Soil moisture (VWC),Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_Theta_400,%,,Y,Ensemble D,,,,"54.974127, -1.625976",,Ensemble D, ,Soil moisture (VWC),Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_Theta_600,%,,Y,Ensemble D,,,,"54.974127, -1.625977",,Ensemble D, ,Soil moisture (VWC),Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D2_Theta_800,%,,Y,Ensemble D,,,,"54.974127, -1.625978",,Ensemble D, ,Soil moisture (VWC),Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_ECb_200,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625979",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_ECb_400,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625980",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_ECb_600,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625981",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_ECb_800,mS.m-1,,Y,Ensemble D,,,,"54.974127, -1.625982",,Ensemble D, ,Soil electrical conductivity,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_Psi_200,kPa,,Y,Ensemble D,,,,"54.974127, -1.625983",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_Psi_400,kPa,,Y,Ensemble D,,,,"54.974127, -1.625984",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_Psi_600,kPa,,Y,Ensemble D,,,,"54.974127, -1.625985",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_Psi_800,kPa,,Y,Ensemble D,,,,"54.974127, -1.625986",,Ensemble D, ,Soil tension/pressure,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_SoilTemp(2)_200,deg C,,Y,Ensemble D,,,,"54.974127, -1.625987",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_SoilTemp(2)_400,deg C,,Y,Ensemble D,,,,"54.974127, -1.625988",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_SoilTemp(2)_600,deg C,,Y,Ensemble D,,,,"54.974127, -1.625989",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
GP2-10-55 (Ensemble D),D3_SoilTemp(2)_800,deg C,,Y,Ensemble D,,,,"54.974127, -1.625990",,Ensemble D, ,Soil temperature,Ensemble,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
